ID_SERIE;NOMBRE;LINK;FECHA_CREACION;SERIES
48;A-Sketch;https://myanimelist.net/anime/producer/1635/A-Sketch;2008-04-01;16
48;DMM pictures;https://myanimelist.net/anime/producer/1671/DMM_pictures;1999-11-17;49
48;BS NTV;https://myanimelist.net/anime/producer/1680/BS_NTV;1998-12-02;43
48;AQUA ARIS;https://myanimelist.net/anime/producer/2071/AQUA_ARIS;2014-04-01;94
48;NetEase;https://myanimelist.net/anime/producer/2146/NetEase;1997-01-01;29
48;AlphaPolis;https://myanimelist.net/anime/producer/2592/AlphaPolis;null;3
48;C2C;https://myanimelist.net/anime/producer/605/C2C;2006-04-03;24
49;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
49;Studio PuYUKAI;https://myanimelist.net/anime/producer/443/Studio_PuYUKAI;2007-12-01;53
50;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
50;King Records;https://myanimelist.net/anime/producer/1344/King_Records;1951-11-01;108
50;Overlap;https://myanimelist.net/anime/producer/1443/Overlap;2012-03-01;17
50;WOWMAX;https://myanimelist.net/anime/producer/2408/WOWMAX;null;5
50;Yostar;https://myanimelist.net/anime/producer/2634/Yostar;2017-01-16;7
50;MIGHTY MEDIA;https://myanimelist.net/anime/producer/2797/MIGHTY_MEDIA;2020-05-01;2
50;J.C.Staff;https://myanimelist.net/anime/producer/7/JCStaff;1986-01-18;421
51;Frontier Works;https://myanimelist.net/anime/producer/61/Frontier_Works;2002-08-01;162
51;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
51;Nippon Columbia;https://myanimelist.net/anime/producer/323/Nippon_Columbia;null;150
51;NTT Docomo;https://myanimelist.net/anime/producer/689/NTT_Docomo;1992-07-01;19
51;Glovision;https://myanimelist.net/anime/producer/1255/Glovision;1963-01-01;59
51;Good Smile Company;https://myanimelist.net/anime/producer/1261/Good_Smile_Company;2001-05-01;101
51;Sammy;https://myanimelist.net/anime/producer/1345/Sammy;1975-11-01;61
51;Crunchyroll;https://myanimelist.net/anime/producer/1468/Crunchyroll;2006-09-01;220
51;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
51;Kinema Citrus;https://myanimelist.net/anime/producer/290/Kinema_Citrus;2008-03-03;59
52;Square Enix;https://myanimelist.net/anime/producer/58/Square_Enix;2008-10-01;148
52;Movic;https://myanimelist.net/anime/producer/166/Movic;1983-10-01;439
52;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
52;Nippon Columbia;https://myanimelist.net/anime/producer/323/Nippon_Columbia;null;150
52;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
52;Studio Mausu;https://myanimelist.net/anime/producer/719/Studio_Mausu;2005-03-03;92
52;Bushiroad;https://myanimelist.net/anime/producer/775/Bushiroad;2007-05-18;127
52;Hakuhodo DY Music & Pictures;https://myanimelist.net/anime/producer/1333/Hakuhodo_DY_Music___Pictures;2003-10-01;117
52;Medicos Entertainment;https://myanimelist.net/anime/producer/1337/Medicos_Entertainment;null;32
52;BS11;https://myanimelist.net/anime/producer/1416/BS11;1999-08-23;156
52;DMM.com;https://myanimelist.net/anime/producer/1542/DMMcom;1999-11-17;19
52;SB Creative;https://myanimelist.net/anime/producer/2117/SB_Creative;1999-03-24;17
52;Revoroot;https://myanimelist.net/anime/producer/1692/Revoroot;2016-04-01;6
53;asread.;https://myanimelist.net/anime/producer/163/asread;2003-11-01;33
53;studio MOTHER;https://myanimelist.net/anime/producer/2246/studio_MOTHER;2019-05-01;6
54;Nippon Columbia;https://myanimelist.net/anime/producer/323/Nippon_Columbia;null;150
54;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
54;J.C.Staff;https://myanimelist.net/anime/producer/7/JCStaff;1986-01-18;421
55;Studio Deen;https://myanimelist.net/anime/producer/37/Studio_Deen;1975-03-14;319
56;Pony Canyon;https://myanimelist.net/anime/producer/144/Pony_Canyon;1966-10-01;411
56;TBS;https://myanimelist.net/anime/producer/145/TBS;2000-03-21;251
56;Kodansha;https://myanimelist.net/anime/producer/159/Kodansha;1909-11-01;316
56;Movic;https://myanimelist.net/anime/producer/166/Movic;1983-10-01;439
56;DAX Production;https://myanimelist.net/anime/producer/315/DAX_Production;2003-08-01;223
56;feel.;https://myanimelist.net/anime/producer/91/feel;2002-12-26;74
57;MediaNet;https://myanimelist.net/anime/producer/135/MediaNet;1978-04-01;47
57;Nippon Columbia;https://myanimelist.net/anime/producer/323/Nippon_Columbia;null;150
57;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
57;Asmik Ace;https://myanimelist.net/anime/producer/517/Asmik_Ace;1985-03-01;85
57;Hobby Japan;https://myanimelist.net/anime/producer/547/Hobby_Japan;1969-09-27;31
57;BS Fuji;https://myanimelist.net/anime/producer/843/BS_Fuji;1998-12-15;88
57;Strawberry Meets Pictures;https://myanimelist.net/anime/producer/884/Strawberry_Meets_Pictures;2001-02-19;9
57;Crunchyroll;https://myanimelist.net/anime/producer/1468/Crunchyroll;2006-09-01;220
57;Kanon Sound;https://myanimelist.net/anime/producer/1494/Kanon_Sound;2010-01-01;13
57;NichiNare;https://myanimelist.net/anime/producer/1589/NichiNare;1990-02-02;21
57;Melonbooks;https://myanimelist.net/anime/producer/1821/Melonbooks;1991-01-23;2
57;TMS Music;https://myanimelist.net/anime/producer/2174/TMS_Music;1999-08-01;30
57;CTW;https://myanimelist.net/anime/producer/2236/CTW;2013-08-14;10
57;TMS Entertainment;https://myanimelist.net/anime/producer/73/TMS_Entertainment;1946-10-01;396
58;TV Tokyo;https://myanimelist.net/anime/producer/16/TV_Tokyo;1964-04-12;589
58;Aniplex;https://myanimelist.net/anime/producer/17/Aniplex;1995-09-01;594
58;Dentsu;https://myanimelist.net/anime/producer/53/Dentsu;1901-07-01;377
58;TOHO;https://myanimelist.net/anime/producer/245/TOHO;1932-08-01;163
58;Shueisha;https://myanimelist.net/anime/producer/1365/Shueisha;null;312
58;Pierrot;https://myanimelist.net/anime/producer/1/Pierrot;1979-05-01;306
59;Movic;https://myanimelist.net/anime/producer/166/Movic;1983-10-01;439
59;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
59;Sammy;https://myanimelist.net/anime/producer/1345/Sammy;1975-11-01;61
59;BS11;https://myanimelist.net/anime/producer/1416/BS11;1999-08-23;156
59;Kadokawa Media House;https://myanimelist.net/anime/producer/1551/Kadokawa_Media_House;1983-06-08;97
59;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
59;AtelierPontdarc;https://myanimelist.net/anime/producer/2298/AtelierPontdarc;2020-07-01;3
60;Lantis;https://myanimelist.net/anime/producer/104/Lantis;1999-11-26;492
60;Kodansha;https://myanimelist.net/anime/producer/159/Kodansha;1909-11-01;316
60;BS11;https://myanimelist.net/anime/producer/1416/BS11;1999-08-23;156
60;Bandai Namco Arts;https://myanimelist.net/anime/producer/1840/Bandai_Namco_Arts;1983-08-23;85
60;Micro Magazine Publishing;https://myanimelist.net/anime/producer/1896/Micro_Magazine_Publishing;1984-07-04;10
60;Bandai Spirits;https://myanimelist.net/anime/producer/1992/Bandai_Spirits;2018-02-15;35
60;Sony Music Solutions;https://myanimelist.net/anime/producer/2106/Sony_Music_Solutions;1987-08-21;11
60;ADK Marketing Solutions;https://myanimelist.net/anime/producer/2232/ADK_Marketing_Solutions;2019-01-01;13
60;8bit;https://myanimelist.net/anime/producer/441/8bit;2008-09-01;61
61;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
61;Kadokawa Media House;https://myanimelist.net/anime/producer/1551/Kadokawa_Media_House;1983-06-08;97
61;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
61;Shufunotomo;https://myanimelist.net/anime/producer/1708/Shufunotomo;1916-09-18;5
61;Encourage Films;https://myanimelist.net/anime/producer/354/Encourage_Films;2008-08-05;18
62;NHK;https://myanimelist.net/anime/producer/111/NHK;1950-06-01;1044
62;NHK Enterprises;https://myanimelist.net/anime/producer/1797/NHK_Enterprises;2005-04-01;43
62;Bandai Namco Pictures;https://myanimelist.net/anime/producer/1258/Bandai_Namco_Pictures;2015-04-01;65
63;Shochiku;https://myanimelist.net/anime/producer/109/Shochiku;1920-01-01;134
63;Marui Group;https://myanimelist.net/anime/producer/1800/Marui_Group;1937-03-30;20
63;BS Asahi;https://myanimelist.net/anime/producer/2185/BS_Asahi;1998-12-01;23
63;Madhouse;https://myanimelist.net/anime/producer/11/Madhouse;1972-10-01;385
64;WOWOW;https://myanimelist.net/anime/producer/33/WOWOW;1984-12-25;68
64;Genco;https://myanimelist.net/anime/producer/79/Genco;1997-03-01;195
64;MediaNet;https://myanimelist.net/anime/producer/135/MediaNet;1978-04-01;47
64;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
64;flying DOG;https://myanimelist.net/anime/producer/464/flying_DOG;1997-02-03;162
64;BS Fuji;https://myanimelist.net/anime/producer/843/BS_Fuji;1998-12-15;88
64;Yomiuri TV Enterprise;https://myanimelist.net/anime/producer/1492/Yomiuri_TV_Enterprise;1970-05-01;59
64;ABC Animation;https://myanimelist.net/anime/producer/1500/ABC_Animation;2016-04-05;79
64;Happinet;https://myanimelist.net/anime/producer/1933/Happinet;1969-06-07;15
64;Tokyo Animator Gakuin;https://myanimelist.net/anime/producer/1987/Tokyo_Animator_Gakuin;1983-01-01;3
64;TO Books;https://myanimelist.net/anime/producer/1988/TO_Books;2003-04-01;9
64;JTB Next Creation;https://myanimelist.net/anime/producer/1989/JTB_Next_Creation;2018-04-01;5
64;Ajia-do;https://myanimelist.net/anime/producer/30/Ajia-do;1978-10-04;67
65;Pony Canyon;https://myanimelist.net/anime/producer/144/Pony_Canyon;1966-10-01;411
65;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
65;DAX Production;https://myanimelist.net/anime/producer/315/DAX_Production;2003-08-01;223
65;Docomo Anime Store;https://myanimelist.net/anime/producer/1334/Docomo_Anime_Store;2012-05-01;76
65;Overlap;https://myanimelist.net/anime/producer/1443/Overlap;2012-03-01;17
65;Crunchyroll;https://myanimelist.net/anime/producer/1468/Crunchyroll;2006-09-01;220
65;Muse Communication;https://myanimelist.net/anime/producer/1786/Muse_Communication;1992-09-02;16
65;MAGNET;https://myanimelist.net/anime/producer/1996/MAGNET;null;30
65;Studio Kai;https://myanimelist.net/anime/producer/1997/Studio_Kai;2019-06-01;21
65;HORNETS;https://myanimelist.net/anime/producer/2097/HORNETS;2013-12-27;5
66;DAX Production;https://myanimelist.net/anime/producer/315/DAX_Production;2003-08-01;223
66;Docomo Anime Store;https://myanimelist.net/anime/producer/1334/Docomo_Anime_Store;2012-05-01;76
66;bilibili;https://myanimelist.net/anime/producer/1414/bilibili;2009-06-01;220
66;Overlap;https://myanimelist.net/anime/producer/1443/Overlap;2012-03-01;17
66;Good Smile Film;https://myanimelist.net/anime/producer/1899/Good_Smile_Film;2017-11-22;17
66;Children's Playground Entertainment;https://myanimelist.net/anime/producer/1407/Childrens_Playground_Entertainment;2010-04-01;11
67;White Fox;https://myanimelist.net/anime/producer/314/White_Fox;2007-04-01;48
68;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
68;Sammy;https://myanimelist.net/anime/producer/1345/Sammy;1975-11-01;61
68;bilibili;https://myanimelist.net/anime/producer/1414/bilibili;2009-06-01;220
68;Kadokawa Media House;https://myanimelist.net/anime/producer/1551/Kadokawa_Media_House;1983-06-08;97
68;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
68;Micro Magazine Publishing;https://myanimelist.net/anime/producer/1896/Micro_Magazine_Publishing;1984-07-04;10
68;Micro House;https://myanimelist.net/anime/producer/2440/Micro_House;null;4
68;ENGI;https://myanimelist.net/anime/producer/1974/ENGI;2018-04-04;17
69;Lantis;https://myanimelist.net/anime/producer/104/Lantis;1999-11-26;492
69;Warner Bros. Japan;https://myanimelist.net/anime/producer/415/Warner_Bros_Japan;1992-05-29;128
69;Maho Film;https://myanimelist.net/anime/producer/1978/Maho_Film;2018-05-29;15
70;Aniplex;https://myanimelist.net/anime/producer/17/Aniplex;1995-09-01;594
70;Notes;https://myanimelist.net/anime/producer/703/Notes;null;35
70;Delightworks;https://myanimelist.net/anime/producer/2008/Delightworks;2014-01-22;6
70;CloverWorks;https://myanimelist.net/anime/producer/1835/CloverWorks;2018-10-01;68
71;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
71;Sony Music Communications;https://myanimelist.net/anime/producer/737/Sony_Music_Communications;1987-08-21;62
71;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
71;Kadokawa Animation;https://myanimelist.net/anime/producer/1916/Kadokawa_Animation;null;2
71;Nut;https://myanimelist.net/anime/producer/1567/Nut;2017-01-01;11
72;Sotsu;https://myanimelist.net/anime/producer/64/Sotsu;1965-10-01;330
72;MediaNet;https://myanimelist.net/anime/producer/135/MediaNet;1978-04-01;47
72;Pony Canyon;https://myanimelist.net/anime/producer/144/Pony_Canyon;1966-10-01;411
72;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
72;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
72;BS Fuji;https://myanimelist.net/anime/producer/843/BS_Fuji;1998-12-15;88
72;Tokyo MX;https://myanimelist.net/anime/producer/1211/Tokyo_MX;1993-04-30;191
72;Bit Promotion;https://myanimelist.net/anime/producer/1869/Bit_Promotion;2012-05-02;10
72;Happinet;https://myanimelist.net/anime/producer/1933/Happinet;1969-06-07;15
72;Dream Shift;https://myanimelist.net/anime/producer/2090/Dream_Shift;2016-09-30;6
72;SB Creative;https://myanimelist.net/anime/producer/2117/SB_Creative;1999-03-24;17
72;Project No.9;https://myanimelist.net/anime/producer/439/Project_No9;2009-02-09;43
73;TMS Entertainment;https://myanimelist.net/anime/producer/73/TMS_Entertainment;1946-10-01;396
73;Tokyo MX;https://myanimelist.net/anime/producer/1211/Tokyo_MX;1993-04-30;191
73;BS11;https://myanimelist.net/anime/producer/1416/BS11;1999-08-23;156
73;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
73;CTW;https://myanimelist.net/anime/producer/2236/CTW;2013-08-14;10
73;Millepensee;https://myanimelist.net/anime/producer/1237/Millepensee;2013-01-01;27
74;Bandai Visual;https://myanimelist.net/anime/producer/23/Bandai_Visual;1983-08-23;435
74;Genco;https://myanimelist.net/anime/producer/79/Genco;1997-03-01;195
74;Lantis;https://myanimelist.net/anime/producer/104/Lantis;1999-11-26;492
74;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
74;Magic Capsule;https://myanimelist.net/anime/producer/306/Magic_Capsule;null;141
74;Q-Tec;https://myanimelist.net/anime/producer/1287/Q-Tec;1989-04-01;39
74;Hakuhodo DY Music & Pictures;https://myanimelist.net/anime/producer/1333/Hakuhodo_DY_Music___Pictures;2003-10-01;117
74;8bit;https://myanimelist.net/anime/producer/441/8bit;2008-09-01;61
75;Gentosha Comics;https://myanimelist.net/anime/producer/282/Gentosha_Comics;2001-10-22;5
75;Nikkatsu;https://myanimelist.net/anime/producer/513/Nikkatsu;1912-09-10;26
75;NBCUniversal Entertainment Japan;https://myanimelist.net/anime/producer/1113/NBCUniversal_Entertainment_Japan;1981-03-01;101
75;JR East Marketing & Communications;https://myanimelist.net/anime/producer/1501/JR_East_Marketing___Communications;1988-05-09;37
75;Micro Magazine Publishing;https://myanimelist.net/anime/producer/1896/Micro_Magazine_Publishing;1984-07-04;10
75;BS Asahi;https://myanimelist.net/anime/producer/2185/BS_Asahi;1998-12-01;23
75;GREE Entertainment;https://myanimelist.net/anime/producer/2289/GREE_Entertainment;2021-07-01;14
75;Micro House;https://myanimelist.net/anime/producer/2440/Micro_House;null;4
75;C2C;https://myanimelist.net/anime/producer/605/C2C;2006-04-03;24
76;TV Tokyo;https://myanimelist.net/anime/producer/16/TV_Tokyo;1964-04-12;589
76;Sotsu;https://myanimelist.net/anime/producer/64/Sotsu;1965-10-01;330
76;flying DOG;https://myanimelist.net/anime/producer/464/flying_DOG;1997-02-03;162
76;Nikkatsu;https://myanimelist.net/anime/producer/513/Nikkatsu;1912-09-10;26
76;Avex Pictures;https://myanimelist.net/anime/producer/1284/Avex_Pictures;2014-04-01;118
76;Crunchyroll;https://myanimelist.net/anime/producer/1468/Crunchyroll;2006-09-01;220
76;Dai Nippon Printing;https://myanimelist.net/anime/producer/1549/Dai_Nippon_Printing;1894-01-19;4
76;Shufunotomo;https://myanimelist.net/anime/producer/1708/Shufunotomo;1916-09-18;5
76;SILVER LINK.;https://myanimelist.net/anime/producer/300/SILVER_LINK;2007-12-01;124
77;Movic;https://myanimelist.net/anime/producer/166/Movic;1983-10-01;439
77;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
77;Docomo Anime Store;https://myanimelist.net/anime/producer/1334/Docomo_Anime_Store;2012-05-01;76
77;Crunchyroll;https://myanimelist.net/anime/producer/1468/Crunchyroll;2006-09-01;220
77;Kadokawa Media House;https://myanimelist.net/anime/producer/1551/Kadokawa_Media_House;1983-06-08;97
77;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
77;Shufunotomo;https://myanimelist.net/anime/producer/1708/Shufunotomo;1916-09-18;5
77;Cloud22;https://myanimelist.net/anime/producer/2088/Cloud22;2015-12-01;26
77;Passione;https://myanimelist.net/anime/producer/911/Passione;2011-01-26;28
78;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
78;Magic Capsule;https://myanimelist.net/anime/producer/306/Magic_Capsule;null;141
78;BS NTV;https://myanimelist.net/anime/producer/1680/BS_NTV;1998-12-02;43
78;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
78;NewGin;https://myanimelist.net/anime/producer/1779/NewGin;2018-06-01;6
78;Aiming;https://myanimelist.net/anime/producer/2435/Aiming;null;5
78;Nexus;https://myanimelist.net/anime/producer/852/Nexus;2012-01-01;10
79;EKACHI EPILKA;https://myanimelist.net/anime/producer/1794/EKACHI_EPILKA;2017-03-01;4
80;Magic Capsule;https://myanimelist.net/anime/producer/306/Magic_Capsule;null;141
80;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
80;King Records;https://myanimelist.net/anime/producer/1344/King_Records;1951-11-01;108
80;Overlap;https://myanimelist.net/anime/producer/1443/Overlap;2012-03-01;17
80;WOWMAX;https://myanimelist.net/anime/producer/2408/WOWMAX;null;5
80;MIGHTY MEDIA;https://myanimelist.net/anime/producer/2797/MIGHTY_MEDIA;2020-05-01;2
80;J.C.Staff;https://myanimelist.net/anime/producer/7/JCStaff;1986-01-18;421
81;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
81;Studio PuYUKAI;https://myanimelist.net/anime/producer/443/Studio_PuYUKAI;2007-12-01;53
82;Satelight;https://myanimelist.net/anime/producer/41/Satelight;1995-12-01;108
82;Frontier Works;https://myanimelist.net/anime/producer/61/Frontier_Works;2002-08-01;162
82;flying DOG;https://myanimelist.net/anime/producer/464/flying_DOG;1997-02-03;162
82;Kadokawa Media House;https://myanimelist.net/anime/producer/1551/Kadokawa_Media_House;1983-06-08;97
82;Exa International;https://myanimelist.net/anime/producer/1598/Exa_International;1985-01-09;13
82;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
82;GREE;https://myanimelist.net/anime/producer/1815/GREE;2004-12-07;19
82;arma bianca;https://myanimelist.net/anime/producer/1986/arma_bianca;2015-07-01;7
82;SynergySP;https://myanimelist.net/anime/producer/118/SynergySP;1998-09-24;51
82;Shin-Ei Animation;https://myanimelist.net/anime/producer/247/Shin-Ei_Animation;1976-09-09;227
83;Nichion;https://myanimelist.net/anime/producer/1585/Nichion;1963-08-01;33
83;SILVER LINK.;https://myanimelist.net/anime/producer/300/SILVER_LINK;2007-12-01;124
84;8bit;https://myanimelist.net/anime/producer/441/8bit;2008-09-01;61
85;Yomiko Advertising;https://myanimelist.net/anime/producer/127/Yomiko_Advertising;1946-07-11;82
85;Fuji TV;https://myanimelist.net/anime/producer/169/Fuji_TV;1959-03-01;389
85;Toei Animation;https://myanimelist.net/anime/producer/18/Toei_Animation;1948-01-23;895
86;Nippon Columbia;https://myanimelist.net/anime/producer/323/Nippon_Columbia;null;150
86;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
86;Half HP Studio;https://myanimelist.net/anime/producer/2716/Half_HP_Studio;null;6
86;Drive;https://myanimelist.net/anime/producer/1967/Drive;2015-05-11;10
87;Toy's Factory;https://myanimelist.net/anime/producer/1390/Toys_Factory;1990-05-30;72
87;ABC Animation;https://myanimelist.net/anime/producer/1500/ABC_Animation;2016-04-05;79
87;Jinnan Studio;https://myanimelist.net/anime/producer/1517/Jinnan_Studio;1993-08-11;22
87;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
87;SILVER LINK.;https://myanimelist.net/anime/producer/300/SILVER_LINK;2007-12-01;124
88;flying DOG;https://myanimelist.net/anime/producer/464/flying_DOG;1997-02-03;162
88;Bushiroad;https://myanimelist.net/anime/producer/775/Bushiroad;2007-05-18;127
88;Docomo Anime Store;https://myanimelist.net/anime/producer/1334/Docomo_Anime_Store;2012-05-01;76
88;bilibili;https://myanimelist.net/anime/producer/1414/bilibili;2009-06-01;220
88;Overlap;https://myanimelist.net/anime/producer/1443/Overlap;2012-03-01;17
88;Bushiroad Move;https://myanimelist.net/anime/producer/2228/Bushiroad_Move;2016-09-29;13
88;Bushiroad Creative;https://myanimelist.net/anime/producer/2533/Bushiroad_Creative;null;3
88;Satelight;https://myanimelist.net/anime/producer/41/Satelight;1995-12-01;108
89;Lantis;https://myanimelist.net/anime/producer/104/Lantis;1999-11-26;492
89;Toei Video;https://myanimelist.net/anime/producer/141/Toei_Video;1972-11-07;61
89;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
89;Nikkatsu;https://myanimelist.net/anime/producer/513/Nikkatsu;1912-09-10;26
89;Asmik Ace;https://myanimelist.net/anime/producer/517/Asmik_Ace;1985-03-01;85
89;Hobby Japan;https://myanimelist.net/anime/producer/547/Hobby_Japan;1969-09-27;31
89;AMG MUSIC;https://myanimelist.net/anime/producer/779/AMG_MUSIC;null;9
89;BS Fuji;https://myanimelist.net/anime/producer/843/BS_Fuji;1998-12-15;88
89;Hakuhodo DY Music & Pictures;https://myanimelist.net/anime/producer/1333/Hakuhodo_DY_Music___Pictures;2003-10-01;117
89;Amusement Media Academy;https://myanimelist.net/anime/producer/1401/Amusement_Media_Academy;1993-12-06;8
89;Exa International;https://myanimelist.net/anime/producer/1598/Exa_International;1985-01-09;13
89;Bandai Namco Arts;https://myanimelist.net/anime/producer/1840/Bandai_Namco_Arts;1983-08-23;85
89;Maho Film;https://myanimelist.net/anime/producer/1978/Maho_Film;2018-05-29;15
90;WOWOW;https://myanimelist.net/anime/producer/33/WOWOW;1984-12-25;68
90;Genco;https://myanimelist.net/anime/producer/79/Genco;1997-03-01;195
90;MediaNet;https://myanimelist.net/anime/producer/135/MediaNet;1978-04-01;47
90;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
90;flying DOG;https://myanimelist.net/anime/producer/464/flying_DOG;1997-02-03;162
90;BS Fuji;https://myanimelist.net/anime/producer/843/BS_Fuji;1998-12-15;88
90;Yomiuri TV Enterprise;https://myanimelist.net/anime/producer/1492/Yomiuri_TV_Enterprise;1970-05-01;59
90;ABC Animation;https://myanimelist.net/anime/producer/1500/ABC_Animation;2016-04-05;79
90;Happinet;https://myanimelist.net/anime/producer/1933/Happinet;1969-06-07;15
90;Tokyo Animator Gakuin;https://myanimelist.net/anime/producer/1987/Tokyo_Animator_Gakuin;1983-01-01;3
90;TO Books;https://myanimelist.net/anime/producer/1988/TO_Books;2003-04-01;9
90;JTB Next Creation;https://myanimelist.net/anime/producer/1989/JTB_Next_Creation;2018-04-01;5
90;Ajia-do;https://myanimelist.net/anime/producer/30/Ajia-do;1978-10-04;67
91;VAP;https://myanimelist.net/anime/producer/29/VAP;1981-01-24;165
91;AIC;https://myanimelist.net/anime/producer/48/AIC;1982-07-15;258
91;AIC Spirits;https://myanimelist.net/anime/producer/83/AIC_Spirits;null;19
91;BeSTACK;https://myanimelist.net/anime/producer/89/BeSTACK;1993-12-06;9
92;MAPPA;https://myanimelist.net/anime/producer/569/MAPPA;2011-06-14;87
93;Frontier Works;https://myanimelist.net/anime/producer/61/Frontier_Works;2002-08-01;162
93;Pony Canyon;https://myanimelist.net/anime/producer/144/Pony_Canyon;1966-10-01;411
93;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
93;Kansai Telecasting;https://myanimelist.net/anime/producer/1412/Kansai_Telecasting;1958-02-01;40
93;BS NTV;https://myanimelist.net/anime/producer/1680/BS_NTV;1998-12-02;43
93;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
93;Bit grooove promotion;https://myanimelist.net/anime/producer/2074/Bit_grooove_promotion;2012-05-02;55
93;Diomedéa;https://myanimelist.net/anime/producer/51/Diomed%C3%A9a;2007-11-28;57
94;Yomiko Advertising;https://myanimelist.net/anime/producer/127/Yomiko_Advertising;1946-07-11;82
94;Fuji TV;https://myanimelist.net/anime/producer/169/Fuji_TV;1959-03-01;389
94;Toei Animation;https://myanimelist.net/anime/producer/18/Toei_Animation;1948-01-23;895
95;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
95;Nippon Columbia;https://myanimelist.net/anime/producer/323/Nippon_Columbia;null;150
95;Sammy;https://myanimelist.net/anime/producer/1345/Sammy;1975-11-01;61
95;Kadokawa Media House;https://myanimelist.net/anime/producer/1551/Kadokawa_Media_House;1983-06-08;97
95;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
95;CA-Cygames Anime Fund;https://myanimelist.net/anime/producer/1901/CA-Cygames_Anime_Fund;null;7
95;ENGI;https://myanimelist.net/anime/producer/1974/ENGI;2018-04-04;17
96;feel.;https://myanimelist.net/anime/producer/91/feel;2002-12-26;74
96;Glovision;https://myanimelist.net/anime/producer/1255/Glovision;1963-01-01;59
96;Children's Playground Entertainment;https://myanimelist.net/anime/producer/1407/Childrens_Playground_Entertainment;2010-04-01;11
96;Hotline;https://myanimelist.net/anime/producer/723/Hotline;2007-11-20;6
97;Square Enix;https://myanimelist.net/anime/producer/58/Square_Enix;2008-10-01;148
97;Pony Canyon;https://myanimelist.net/anime/producer/144/Pony_Canyon;1966-10-01;411
97;Movic;https://myanimelist.net/anime/producer/166/Movic;1983-10-01;439
97;BS Fuji;https://myanimelist.net/anime/producer/843/BS_Fuji;1998-12-15;88
97;Sammy;https://myanimelist.net/anime/producer/1345/Sammy;1975-11-01;61
97;BS NTV;https://myanimelist.net/anime/producer/1680/BS_NTV;1998-12-02;43
97;SB Creative;https://myanimelist.net/anime/producer/2117/SB_Creative;1999-03-24;17
97;GREE Entertainment;https://myanimelist.net/anime/producer/2289/GREE_Entertainment;2021-07-01;14
97;Revoroot;https://myanimelist.net/anime/producer/1692/Revoroot;2016-04-01;6
98;Sotsu;https://myanimelist.net/anime/producer/64/Sotsu;1965-10-01;330
98;Crunchyroll SC Anime Fund;https://myanimelist.net/anime/producer/1784/Crunchyroll_SC_Anime_Fund;2016-02-01;27
